datasheet_id,ability_id,type
2685,,Datasheet
2685,,Wargear
2685,,Wargear
2685,,Wargear
2686,705,Faction
2686,,Datasheet
2687,705,Faction
2687,,Datasheet
2688,8346,Core
2688,705,Faction
2688,707,Faction
2688,,Datasheet
2688,,Datasheet
2688,,Datasheet
2689,8339,Core
2689,8338,Core
2689,705,Faction
2689,,Datasheet
2689,,Datasheet
2690,8339,Core
2690,705,Faction
2690,,Datasheet
2691,707,Faction
2691,705,Faction
2691,,Datasheet
2692,707,Faction
2692,705,Faction
2692,,Datasheet
2693,8340,Core
2693,8345,Core
2693,8337,Core
2693,705,Faction
2693,,Datasheet
2694,8343,Core
2694,8346,Core
2694,707,Faction
2694,705,Faction
2694,,Datasheet
2694,,Datasheet
2700,8339,Core
2700,8350,Faction
2700,,Datasheet
2701,8345,Core
2701,8346,Core
2701,8337,Core
2701,8350,Faction
2701,,Datasheet
2701,,Datasheet
2702,8346,Core
2702,8350,Faction
2702,,Wargear
2702,,Datasheet
2702,,Datasheet
2703,8350,Faction
2703,,Datasheet
2703,,Wargear
2704,8339,Core
2704,8350,Faction
2704,,Datasheet
2705,8339,Core
2705,8350,Faction
2705,,Datasheet
2706,8339,Core
2706,8350,Faction
2706,,Wargear
2706,,Datasheet
2706,,Wargear profile
2707,8346,Core
2707,8350,Faction
2707,,Datasheet
2707,,Datasheet
2708,8343,Core
2708,8346,Core
2708,8336,Core
2708,8337,Core
2708,8350,Faction
2708,,Datasheet
2708,,Datasheet
2708,,Fortification (левая колонка)
2709,8346,Core
2709,8350,Faction
2709,,Datasheet
2709,,Datasheet
2709,,Fortification (левая колонка)
2710,8339,Core
2710,8350,Faction
2710,,Datasheet
2710,,Wargear profile
2711,8339,Core
2711,8343,Core
2711,8350,Faction
2711,,Datasheet
2712,8350,Faction
2712,,Datasheet
2713,8338,Core
2713,8346,Core
2713,8350,Faction
2713,,Datasheet
2713,,Datasheet
2713,,Fortification (левая колонка)
2713,,Fortification (левая колонка)
2714,8339,Core
2714,8350,Faction
2714,,Datasheet
2714,,Wargear profile
2715,8339,Core
2715,8350,Faction
2715,,Datasheet
2715,,Wargear profile
2717,8339,Core
2717,8350,Faction
2717,,Datasheet
2718,8344,Core
2718,8350,Faction
2718,,Datasheet
2718,,Datasheet
2718,,Wargear
2718,,Wargear
2719,8339,Core
2719,8350,Faction
2719,,Datasheet
2719,,Wargear profile
2720,8339,Core
2720,8350,Faction
2720,,Datasheet
2720,,Wargear profile
2721,8339,Core
2721,8350,Faction
2721,,Datasheet
2721,,Wargear profile
2722,8339,Core
2722,8350,Faction
2722,,Datasheet
2723,8339,Core
2723,8334,Core
2723,8350,Faction
2723,,Datasheet
2723,,Wargear profile
2724,8339,Core
2724,8342,Core
2724,8350,Faction
2724,,Datasheet
2725,8350,Faction
2725,,Datasheet
2726,8338,Core
2726,8346,Core
2726,8350,Faction
2726,,Datasheet
2726,,Datasheet
2727,8339,Core
2727,8350,Faction
2727,,Datasheet
2727,,Wargear profile
2728,8339,Core
2728,8350,Faction
2728,,Datasheet
2728,,Wargear profile
2729,8339,Core
2729,8350,Faction
2729,,Datasheet
2730,8339,Core
2730,8343,Core
2730,8359,Faction
2730,,Datasheet
2730,,Datasheet
2730,,Primarch
2730,,Primarch
2730,,Primarch
2730,,Primarch
2730,,Primarch
2731,8346,Core
2731,8359,Faction
2731,,Datasheet
2731,,Datasheet
2732,8359,Faction
2732,,Datasheet
2732,,Special (правая колонка)
2733,8359,Faction
2733,,Datasheet
2734,8359,Faction
2734,,Datasheet
2734,,Special (правая колонка)
2735,8338,Core
2735,8359,Faction
2735,,Datasheet
2735,,Special (правая колонка)
2736,8343,Core
2736,3676,Faction
2736,,Datasheet
2737,8343,Core
2737,8338,Core
2737,8350,Faction
2737,,Datasheet
2737,,Datasheet
2737,,Special (правая колонка)
2738,8343,Core
2738,8346,Core
2738,8350,Faction
2738,,Datasheet
2738,,Datasheet
2739,8339,Core
2739,,Datasheet
2739,,Datasheet
2739,,Fortification (левая колонка)
2740,8339,Core
2740,8343,Core
2740,,Datasheet
2740,,Wargear profile
2741,8339,Core
2741,,Datasheet
2741,,Wargear profile
2742,8339,Core
2742,,Datasheet
2742,,Wargear profile
2743,8339,Core
2743,,Datasheet
2743,,Wargear profile
2744,8339,Core
2744,,Datasheet
2744,,Wargear profile
2745,8339,Core
2745,,Datasheet
2745,,Wargear profile
2746,8343,Core
2746,,Datasheet
2746,,Wargear
2748,8350,Faction
2748,8346,Core
2748,,Datasheet
2748,,Datasheet
2748,,Datasheet
2749,8339,Core
2749,8343,Core
2749,8396,Faction
2749,,Datasheet
2749,,Datasheet
2750,8346,Core
2750,8396,Faction
2750,,Datasheet
2750,,Datasheet
2751,8339,Core
2751,707,Faction
2751,705,Faction
2751,,Datasheet
2751,,Datasheet
2752,8339,Core
2752,707,Faction
2752,705,Faction
2752,,Datasheet
2752,,Datasheet
2752,,Wargear profile
2753,8345,Core
2753,8336,Core
2753,8337,Core
2753,707,Faction
2753,705,Faction
2753,,Datasheet
2753,,Datasheet
2753,,Datasheet
2755,8346,Core
2755,8424,Faction
2755,,Datasheet
2755,,Datasheet
2757,8339,Core
2757,8343,Core
2757,8428,Faction
2757,,Datasheet
2757,,Datasheet
2758,8339,Core
2758,8343,Core
2758,8433,Faction
2758,,Datasheet
2758,,Datasheet
2758,,Special (правая колонка)
2758,,Primarch
2758,,Primarch
2758,,Primarch
2758,,Primarch
2759,8343,Core
2759,8346,Core
2759,9894,Faction
2759,,Datasheet
2759,,Datasheet
2760,8343,Core
2760,8346,Core
2760,8452,Faction
2760,,Datasheet
2760,,Datasheet
2760,,Wargear
2760,,Wargear
2761,8343,Core
2761,8452,Faction
2761,,Datasheet
2762,8346,Core
2762,8452,Faction
2762,,Datasheet
2762,,Datasheet
2762,,Wargear
2763,8345,Core
2763,8346,Core
2763,8452,Faction
2763,,Datasheet
2763,,Datasheet
2764,8345,Core
2764,8346,Core
2764,8452,Faction
2764,,Datasheet
2764,,Datasheet
2765,8346,Core
2765,8452,Faction
2765,,Datasheet
2765,,Datasheet
2766,8336,Core
2766,8452,Faction
2766,,Datasheet
2766,,Datasheet
2767,8452,Faction
2767,,Datasheet
2767,,Wargear
2767,,Special (правая колонка)
2768,8339,Core
2768,,Datasheet
2768,,Wargear profile
2769,8339,Core
2769,8458,Faction
2769,,Datasheet
2769,,Wargear profile
2770,8336,Core
2770,,Fortification (левая колонка)
2771,8343,Core
2771,8340,Core
2771,8336,Core
2771,8466,Faction
2771,,Datasheet
2771,,Datasheet
2772,8350,Faction
2772,,Datasheet
2772,,Datasheet
2772,,Special (правая колонка)
2773,8346,Core
2773,8350,Faction
2773,,Datasheet
2773,,Datasheet
2775,8346,Core
2775,8350,Faction
2775,,Datasheet
2775,,Datasheet
2776,8343,Core
2776,8350,Faction
2776,,Datasheet
2779,8345,Core
2779,8344,Core
2779,8521,Faction
2779,8350,Faction
2779,,Datasheet
2779,,Wargear
2779,,Wargear
2779,,Wargear
2779,,Special (правая колонка)
2780,8521,Faction
2780,8350,Faction
2780,,Datasheet
2780,,Special (правая колонка)
2781,8521,Faction
2781,8350,Faction
2781,,Datasheet
2781,,Fortification (левая колонка)
2783,8521,Faction
2783,8350,Faction
2783,,Datasheet
2783,,Wargear
2783,,Special (правая колонка)
2786,8339,Core
2786,8334,Core
2786,8526,Faction
2786,,Datasheet
2786,,Wargear
2786,,Wargear
2787,8339,Core
2787,8526,Faction
2787,,Datasheet
2788,8339,Core
2788,8526,Faction
2788,,Datasheet
2789,8339,Core
2789,8526,Faction
2789,,Datasheet
2790,8339,Core
2790,8526,Faction
2790,,Datasheet
2791,8339,Core
2791,8526,Faction
2791,,Datasheet
2791,,Wargear profile
2792,8338,Core
2792,8346,Core
2792,8526,Faction
2792,,Datasheet
2792,,Datasheet
2792,,Primarch
2792,,Primarch
2792,,Primarch
2793,8346,Core
2793,8526,Faction
2793,,Datasheet
2793,,Datasheet
2794,8346,Core
2794,8526,Faction
2794,,Datasheet
2794,,Datasheet
2795,8346,Core
2795,8336,Core
2795,8526,Faction
2795,,Datasheet
2795,,Datasheet
2795,,Fortification (левая колонка)
2796,8346,Core
2796,8526,Faction
2796,,Datasheet
2796,,Datasheet
2798,8526,Faction
2798,,Datasheet
2798,,Special (правая колонка)
2799,8526,Faction
2799,,Datasheet
2799,,Special (правая колонка)
2801,8339,Core
2801,8350,Faction
2801,,Datasheet
2801,,Wargear
2807,8537,Faction
2807,8339,Core
2807,8334,Core
2807,,Wargear
2807,,Datasheet
2807,,Datasheet
2807,,Fortification (левая колонка)
2807,,Fortification (левая колонка)
2808,8339,Core
2808,8334,Core
2808,8537,Faction
2808,,Datasheet
2808,,Datasheet
2808,,Datasheet
2808,,Wargear
2808,,Fortification (левая колонка)
2809,8537,Faction
2809,,Datasheet
2809,,Datasheet
2809,,Datasheet
2809,,Fortification (левая колонка)
2810,8537,Faction
2810,,Datasheet
2810,,Datasheet
2810,,Datasheet
2810,,Fortification (левая колонка)
2811,8537,Faction
2811,,Datasheet
2811,,Datasheet
2811,,Fortification (левая колонка)
3582,8428,Faction
3582,,Datasheet
3582,,Wargear
3583,8424,Faction
3583,,Datasheet
3583,,Wargear
3584,8396,Faction
3584,,Datasheet
3584,,Wargear
3585,8339,Core
3585,8342,Core
3585,8396,Faction
3585,,Wargear
3585,,Datasheet
3586,8339,Core
3586,8343,Core
3586,8396,Faction
3586,,Datasheet
3587,8339,Core
3587,8428,Faction
3587,,Datasheet
3587,,Wargear profile
3588,8339,Core
3588,8342,Core
3588,8428,Faction
3588,,Wargear
3588,,Datasheet
3589,8339,Core
3589,8428,Faction
3589,,Datasheet
3589,,Datasheet
3590,8339,Core
3590,8428,Faction
3590,,Datasheet
3590,,Datasheet
3591,8339,Core
3591,8342,Core
3591,,Wargear
3591,,Datasheet
3592,8346,Core
3592,8396,Faction
3592,,Datasheet
3592,,Datasheet
3593,8338,Core
3593,8396,Faction
3593,,Datasheet
3594,8339,Core
3594,8396,Faction
3594,,Datasheet
3595,8339,Core
3595,8396,Faction
3595,,Datasheet
3596,8338,Core
3596,8396,Faction
3596,,Datasheet
3597,8346,Core
3597,8424,Faction
3597,,Datasheet
3597,,Datasheet
3598,8339,Core
3598,,Datasheet
3599,8339,Core
3599,,Datasheet
3600,8346,Core
3600,8396,Faction
3600,,Datasheet
3600,,Datasheet
3601,8339,Core
3601,8428,Faction
3601,,Datasheet
3602,8339,Core
3602,8428,Faction
3602,,Datasheet
3603,8339,Core
3603,8343,Core
3603,,Datasheet
3604,8339,Core
3604,8343,Core
3604,8396,Faction
3604,,Datasheet
3605,8339,Core
3605,8343,Core
3605,8428,Faction
3605,,Datasheet
3606,8339,Core
3606,8343,Core
3606,8359,Faction
3606,,Datasheet
3607,8339,Core
3607,,Datasheet
3607,,Wargear profile
3608,8339,Core
3608,8396,Faction
3608,,Datasheet
3608,,Wargear profile
3609,8339,Core
3609,8428,Faction
3609,,Datasheet
3609,,Wargear profile
3610,8339,Core
3610,8359,Faction
3610,,Datasheet
3610,,Wargear profile
3611,8339,Core
3611,,Wargear
3611,,Datasheet
3611,,Wargear profile
3612,8339,Core
3612,8396,Faction
3612,,Wargear
3612,,Datasheet
3612,,Wargear profile
3613,8339,Core
3613,8428,Faction
3613,,Wargear
3613,,Datasheet
3613,,Wargear profile
3614,8339,Core
3614,8359,Faction
3614,,Wargear
3614,,Datasheet
3614,,Wargear profile
3615,8339,Core
3615,8342,Core
3615,,Datasheet
3616,8339,Core
3616,8342,Core
3616,8396,Faction
3616,,Datasheet
3617,8339,Core
3617,8342,Core
3617,8428,Faction
3617,,Datasheet
3618,8339,Core
3618,8342,Core
3618,8359,Faction
3618,,Datasheet
3619,8339,Core
3619,,Datasheet
3620,8339,Core
3620,8396,Faction
3620,,Datasheet
3621,8339,Core
3621,8428,Faction
3621,,Datasheet
3622,8339,Core
3622,8359,Faction
3622,,Datasheet
3623,8339,Core
3623,,Datasheet
3624,8339,Core
3624,8396,Faction
3624,,Datasheet
3625,8339,Core
3625,8428,Faction
3625,,Datasheet
3626,8339,Core
3626,8359,Faction
3626,,Datasheet
3627,8339,Core
3627,,Datasheet
3628,8339,Core
3628,8396,Faction
3628,,Datasheet
3629,8339,Core
3629,8428,Faction
3629,,Datasheet
3630,8339,Core
3630,8359,Faction
3630,,Datasheet
3631,8339,Core
3631,,Datasheet
3631,,Wargear profile
3632,8339,Core
3632,8396,Faction
3632,,Datasheet
3632,,Wargear profile
3633,8339,Core
3633,8428,Faction
3633,,Datasheet
3633,,Wargear profile
3634,8339,Core
3634,8359,Faction
3634,,Datasheet
3634,,Wargear profile
3635,8339,Core
3635,8342,Core
3635,,Datasheet
3636,8339,Core
3636,8342,Core
3636,8396,Faction
3636,,Datasheet
3637,8339,Core
3637,8342,Core
3637,8428,Faction
3637,,Datasheet
3638,8339,Core
3638,8342,Core
3638,8359,Faction
3638,,Datasheet
3639,8339,Core
3639,,Datasheet
3639,,Wargear profile
3640,8339,Core
3640,8396,Faction
3640,,Datasheet
3640,,Wargear profile
3641,8339,Core
3641,8428,Faction
3641,,Datasheet
3641,,Wargear profile
3642,8339,Core
3642,8359,Faction
3642,,Datasheet
3642,,Wargear profile
3643,8339,Core
3643,,Datasheet
3644,8339,Core
3644,8396,Faction
3644,,Datasheet
3645,8339,Core
3645,8428,Faction
3645,,Datasheet
3646,8339,Core
3646,8359,Faction
3646,,Datasheet
3647,8339,Core
3647,,Datasheet
3647,,Wargear profile
3648,8339,Core
3648,8396,Faction
3648,,Datasheet
3648,,Wargear profile
3649,8339,Core
3649,8428,Faction
3649,,Datasheet
3649,,Wargear profile
3650,8339,Core
3650,8359,Faction
3650,,Datasheet
3650,,Wargear profile
3651,8339,Core
3651,,Datasheet
3652,8339,Core
3652,8396,Faction
3652,,Datasheet
3653,8339,Core
3653,8428,Faction
3653,,Datasheet
3654,8339,Core
3654,8359,Faction
3654,,Datasheet
3655,8339,Core
3655,,Datasheet
3655,,Wargear profile
3656,8339,Core
3656,8396,Faction
3656,,Datasheet
3656,,Wargear profile
3657,8339,Core
3657,8428,Faction
3657,,Datasheet
3657,,Wargear profile
3658,8339,Core
3658,8359,Faction
3658,,Datasheet
3658,,Wargear profile
3659,8339,Core
3659,,Datasheet
3659,,Wargear profile
3660,8339,Core
3660,8396,Faction
3660,,Datasheet
3660,,Wargear profile
3661,8339,Core
3661,8428,Faction
3661,,Datasheet
3661,,Wargear profile
3662,8339,Core
3662,8359,Faction
3662,,Datasheet
3662,,Wargear profile
3663,8339,Core
3663,,Datasheet
3664,8339,Core
3664,8396,Faction
3664,,Datasheet
3665,8339,Core
3665,8428,Faction
3665,,Datasheet
3666,8339,Core
3666,8359,Faction
3666,,Datasheet
3667,,Datasheet
3668,8396,Faction
3668,,Datasheet
3669,8428,Faction
3669,,Datasheet
3670,8359,Faction
3670,,Datasheet
3671,8339,Core
3671,8342,Core
3671,,Datasheet
3672,8339,Core
3672,8342,Core
3672,8396,Faction
3672,,Datasheet
3673,8339,Core
3673,8342,Core
3673,8428,Faction
3673,,Datasheet
3674,8339,Core
3674,8342,Core
3674,8359,Faction
3674,,Datasheet
3675,8339,Core
3675,,Datasheet
3675,,Wargear profile
3676,8339,Core
3676,8396,Faction
3676,,Datasheet
3676,,Wargear profile
3677,8339,Core
3677,8428,Faction
3677,,Datasheet
3677,,Wargear profile
3678,8339,Core
3678,8359,Faction
3678,,Datasheet
3678,,Wargear profile
3679,8339,Core
3679,,Datasheet
3680,8339,Core
3680,8396,Faction
3680,,Datasheet
3681,8339,Core
3681,8428,Faction
3681,,Datasheet
3682,8339,Core
3682,8359,Faction
3682,,Datasheet
3683,8339,Core
3683,,Datasheet
3683,,Wargear profile
3684,8339,Core
3684,8396,Faction
3684,,Datasheet
3684,,Wargear profile
3685,8339,Core
3685,8428,Faction
3685,,Datasheet
3685,,Wargear profile
3686,8339,Core
3686,8359,Faction
3686,,Datasheet
3686,,Wargear profile
3687,8339,Core
3687,,Datasheet
3688,8339,Core
3688,8396,Faction
3688,,Datasheet
3689,8339,Core
3689,8428,Faction
3689,,Datasheet
3690,8339,Core
3690,8359,Faction
3690,,Datasheet
3691,8343,Core
3691,8336,Core
3691,3676,Faction
3691,,Datasheet
3691,,Datasheet
3692,8338,Core
3692,8336,Core
3692,8344,Core
3692,3676,Faction
3692,,Datasheet
3692,,Datasheet
3693,8346,Core
3693,8369,Faction
3693,,Wargear
3693,,Datasheet
3693,,Datasheet
3694,8339,Core
3694,8337,Core
3694,8382,Faction
3694,,Datasheet
3694,,Datasheet
3695,8336,Core
3695,8337,Core
3695,8382,Faction
3695,,Datasheet
3695,,Datasheet
3695,,Special (правая колонка)
3696,8350,Faction
3696,8343,Core
3696,8346,Core
3696,,Datasheet
3696,,Datasheet
3696,,Datasheet
3697,8350,Faction
3697,8346,Core
3697,,Datasheet
3697,,Datasheet
3697,,Wargear
3698,8350,Faction
3698,,Datasheet
3698,,Datasheet
3698,,Special (правая колонка)
3699,8343,Core
3699,8439,Faction
3699,,Datasheet
3700,8343,Core
3700,8439,Faction
3700,,Datasheet
3700,,Datasheet
3701,8343,Core
3701,8439,Faction
3701,,Datasheet
3701,,Datasheet
3702,8345,Core
3702,8346,Core
3702,8344,Core
3702,8337,Core
3702,,Datasheet
3702,,Datasheet
3703,8345,Core
3703,8346,Core
3703,8344,Core
3703,8337,Core
3703,,Datasheet
3703,,Datasheet
3704,8345,Core
3704,8346,Core
3704,8344,Core
3704,8337,Core
3704,,Datasheet
3704,,Datasheet
3705,8336,Core
3705,8344,Core
3705,8337,Core
3705,,Datasheet
3705,,Datasheet
3706,8344,Core
3706,,Datasheet
3707,8346,Core
3707,3676,Faction
3707,,Datasheet
3707,,Datasheet
3709,8346,Core
3709,3676,Faction
3709,,Datasheet
3709,,Datasheet
3710,8345,Core
3710,10432,Faction
3710,,Datasheet
3711,8343,Core
3711,8346,Core
3711,8359,Faction
3711,,Datasheet
3711,,Datasheet
3712,8346,Core
3712,8359,Faction
3712,,Datasheet
3712,,Datasheet
3713,8359,Faction
3713,,Datasheet
3714,8343,Core
3714,8346,Core
3714,8466,Faction
3714,,Datasheet
3714,,Datasheet
3715,8343,Core
3715,8346,Core
3715,,Datasheet
3715,,Datasheet
3716,8343,Core
3716,8501,Faction
3716,,Datasheet
3716,,Wargear
3716,,Wargear profile
3811,8338,Core
3811,8336,Core
3811,8466,Faction
3811,,Datasheet
3811,,Datasheet
3812,8346,Core
3812,8452,Faction
3812,,Datasheet
3812,,Datasheet
3813,8343,Core
3813,8452,Faction
3813,,Datasheet
3813,,Wargear
3813,,Wargear
3813,,Special (правая колонка)
3814,8338,Core
3814,8346,Core
3814,8452,Faction
3814,,Datasheet
3814,,Datasheet
3815,8346,Core
3815,8452,Faction
3815,,Datasheet
3815,,Datasheet
3816,8452,Faction
3816,,Datasheet
3816,,Wargear
3817,8339,Core
3817,8342,Core
3817,8337,Core
3817,8452,Faction
3817,,Datasheet
3817,,Wargear
3817,,Wargear
3818,8452,Faction
3818,,Datasheet
3818,,Datasheet
3818,,Wargear
3819,8339,Core
3819,8452,Faction
3819,,Datasheet
3819,,Wargear profile
3820,8339,Core
3820,8334,Core
3820,8452,Faction
3820,,Datasheet
3820,,Wargear profile
3821,8343,Core
3821,8452,Faction
3821,8519,Faction
3821,,Datasheet
3821,,Datasheet
3821,,Wargear
3821,,Wargear
3821,,Special (правая колонка)
3822,8343,Core
3822,8452,Faction
3822,,Datasheet
3822,,Datasheet
3822,,Wargear
3822,,Special (правая колонка)
3823,8452,Faction
3823,,Datasheet
3823,,Wargear
3824,8519,Faction
3824,8452,Faction
3824,,Datasheet
3824,,Wargear
3824,,Wargear
3824,,Wargear
3824,,Special (правая колонка)
3825,8519,Faction
3825,8452,Faction
3825,,Datasheet
3825,,Fortification (левая колонка)
3825,,Fortification (левая колонка)
3826,8519,Faction
3826,8452,Faction
3826,,Wargear
3826,,Datasheet
3826,,Fortification (левая колонка)
3826,,Fortification (левая колонка)
3827,8345,Core
3827,8344,Core
3827,8519,Faction
3827,8452,Faction
3827,,Datasheet
3827,,Wargear
3827,,Wargear
3827,,Wargear
3827,,Fortification (левая колонка)
3827,,Fortification (левая колонка)
3828,8339,Core
3828,8452,Faction
3828,,Datasheet
3828,,Wargear
3828,,Fortification (левая колонка)
3829,8346,Core
3829,8452,Faction
3829,,Datasheet
3829,,Datasheet
3829,,Fortification (левая колонка)
3830,8339,Core
3830,8334,Core
3830,8452,Faction
3830,,Datasheet
3830,,Wargear profile
3831,8346,Core
3831,8350,Faction
3831,,Datasheet
3831,,Datasheet
3832,8338,Core
3832,8346,Core
3832,8350,Faction
3832,,Datasheet
3832,,Datasheet
3832,,Datasheet
3833,8343,Core
3833,8338,Core
3833,8346,Core
3833,8350,Faction
3833,,Datasheet
3833,,Datasheet
3833,,Datasheet
3834,8343,Core
3834,,Datasheet
3834,,Datasheet
3835,8339,Core
3835,8338,Core
3835,8350,Faction
3835,,Datasheet
3835,,Datasheet
3835,,Datasheet
3835,,Wargear
3836,8338,Core
3836,8350,Faction
3836,,Datasheet
3836,,Datasheet
3836,,Special (правая колонка)
3837,8343,Core
3837,8338,Core
3837,8350,Faction
3837,,Datasheet
3837,,Datasheet
3837,,Special (правая колонка)
3838,8338,Core
3838,8346,Core
3838,8350,Faction
3838,,Datasheet
3838,,Datasheet
3839,8382,Faction
3839,8346,Core
3839,,Datasheet
3839,,Datasheet
3840,8382,Faction
3840,8346,Core
3840,,Datasheet
3840,,Datasheet
3841,8346,Core
3841,8382,Faction
3841,,Datasheet
3841,,Datasheet
3842,8344,Core
3842,8382,Faction
3842,,Wargear
3842,,Wargear
3842,,Datasheet
3843,8382,Faction
3843,,Wargear
3843,,Wargear
3843,,Datasheet
3844,8346,Core
3844,8359,Faction
3844,,Datasheet
3844,,Datasheet
3845,8346,Core
3845,8359,Faction
3845,,Datasheet
3845,,Datasheet
3845,,Wargear
3846,8346,Core
3846,8359,Faction
3846,,Datasheet
3846,,Datasheet
3847,8346,Core
3847,8359,Faction
3847,,Datasheet
3847,,Datasheet
3848,8346,Core
3848,8359,Faction
3848,,Datasheet
3848,,Datasheet
3849,8359,Faction
3849,,Datasheet
3850,8359,Faction
3850,,Datasheet
3851,8338,Core
3851,8344,Core
3851,8359,Faction
3851,,Datasheet
3852,8359,Faction
3852,,Datasheet
3853,8359,Faction
3853,,Datasheet
3854,8338,Core
3854,8359,Faction
3854,,Datasheet
3855,8338,Core
3855,8359,Faction
3855,,Datasheet
3856,8338,Core
3856,8359,Faction
3856,,Datasheet
3856,,Special (правая колонка)
3857,8359,Faction
3857,,Datasheet
3857,,Special (правая колонка)
3858,8359,Faction
3858,,Datasheet
3859,8359,Faction
3859,,Datasheet
3859,,Special (правая колонка)
3860,8338,Core
3860,8359,Faction
3860,,Datasheet
3860,,Special (правая колонка)
3861,3676,Faction
3861,,Datasheet
3861,,Datasheet
3861,,Special (правая колонка)
3871,8346,Core
3871,8521,Faction
3871,8350,Faction
3871,,Datasheet
3871,,Datasheet
3872,8338,Core
3872,8346,Core
3872,8350,Faction
3872,8521,Faction
3872,,Datasheet
3872,,Datasheet
3873,8343,Core
3873,8521,Faction
3873,8350,Faction
3873,,Datasheet
3873,,Datasheet
3873,,Wargear
3873,,Special (правая колонка)
3874,8343,Core
3874,8521,Faction
3874,8350,Faction
3874,,Datasheet
3874,,Fortification (левая колонка)
3875,8343,Core
3875,8452,Faction
3875,8519,Faction
3875,,Datasheet
3875,,Datasheet
3875,,Wargear
3875,,Wargear
3875,,Special (правая колонка)
3876,8337,Core
3876,8359,Faction
3876,,Datasheet
3876,,Wargear
3876,,Special (правая колонка)
3877,8340,Core
3877,8345,Core
3877,8336,Core
3877,8337,Core
3877,705,Faction
3877,,Datasheet
3877,,Datasheet
3877,,Special (правая колонка)
3878,8343,Core
3878,8336,Core
3878,8337,Core
3878,705,Faction
3878,,Datasheet
3878,,Datasheet
3879,8339,Core
3879,8343,Core
3879,707,Faction
3879,705,Faction
3879,,Datasheet
3879,,Datasheet
3880,8343,Core
3880,8346,Core
3880,707,Faction
3880,705,Faction
3880,,Datasheet
3880,,Datasheet
3881,8343,Core
3881,705,Faction
3881,,Datasheet
3882,8339,Core
3882,8343,Core
3882,705,Faction
3882,,Datasheet
3883,8340,Core
3883,8345,Core
3883,8336,Core
3883,8337,Core
3883,705,Faction
3883,,Datasheet
3883,,Datasheet
3884,8343,Core
3884,705,Faction
3884,,Datasheet
3885,8345,Core
3885,8336,Core
3885,8337,Core
3885,707,Faction
3885,705,Faction
3885,,Datasheet
3885,,Datasheet
3885,,Datasheet
3886,8343,Core
3886,705,Faction
3886,,Datasheet
3887,8343,Core
3887,705,Faction
3887,,Datasheet
3888,8340,Core
3888,8345,Core
3888,8337,Core
3888,705,Faction
3888,,Datasheet
3889,8346,Core
3889,8377,Faction
3889,,Datasheet
3889,,Wargear
3889,,Wargear
3889,,Wargear
3889,,Wargear
3889,,Special (правая колонка)
3890,8346,Core
3890,8338,Core
3890,8377,Faction
3890,,Datasheet
3890,,Datasheet
3890,,Special (правая колонка)
3891,8346,Core
3891,8344,Core
3891,8377,Faction
3891,,Datasheet
3891,,Wargear
3891,,Wargear
3891,,Wargear
3891,,Special (правая колонка)
3892,8339,Core
3892,8377,Faction
3892,,Datasheet
3892,,Datasheet
3892,,Special (правая колонка)
3893,8344,Core
3893,,Datasheet
3893,,Wargear
3894,8344,Core
3894,,Datasheet
3894,,Special (правая колонка)
3895,,Datasheet
3895,,Special (правая колонка)
3896,,Datasheet
3897,,Datasheet
3898,,Datasheet
3909,8343,Core
3909,8346,Core
3909,9894,Faction
3909,,Datasheet
3909,,Datasheet
3910,,Datasheet
3910,,Datasheet
3910,,Fortification (левая колонка)
3911,,Datasheet
3911,,Datasheet
3911,,Fortification (левая колонка)
3912,,Datasheet
3912,,Datasheet
3912,,Fortification (левая колонка)
3913,8339,Core
3913,9894,Faction
3913,,Datasheet
3913,,Wargear
3914,8346,Core
3914,9894,Faction
3914,9896,Faction
3914,,Datasheet
3914,,Datasheet
3914,,Wargear
3915,8346,Core
3915,9894,Faction
3915,9896,Faction
3915,,Datasheet
3915,,Datasheet
3916,9894,Faction
3916,9896,Faction
3916,,Datasheet
3916,,Wargear
3917,9894,Faction
3917,9896,Faction
3917,,Datasheet
3918,9894,Faction
3918,9896,Faction
3918,,Datasheet
3919,9894,Faction
3919,9896,Faction
3919,,Datasheet
3919,,Wargear
3919,,Wargear
3920,8339,Core
3920,8343,Core
3920,8334,Core
3920,9894,Faction
3920,9896,Faction
3920,,Datasheet
3921,8339,Core
3921,8343,Core
3921,8334,Core
3921,8337,Core
3921,9894,Faction
3921,9896,Faction
3921,,Datasheet
3922,8346,Core
3922,8377,Faction
3922,,Datasheet
3922,,Datasheet
3922,,Fortification (левая колонка)
3922,,Wargear
3922,,Wargear profile
3923,8336,Core
3923,9894,Faction
3923,9896,Faction
3923,,Datasheet
3923,,Datasheet
3923,,Wargear
3923,,Fortification (левая колонка)
3924,8346,Core
3924,8337,Core
3924,9894,Faction
3924,9896,Faction
3924,,Datasheet
3924,,Datasheet
3924,,Wargear
3924,,Fortification (левая колонка)
3925,8340,Core
3925,8336,Core
3925,8337,Core
3925,9894,Faction
3925,9896,Faction
3925,,Datasheet
3925,,Datasheet
3925,,Fortification (левая колонка)
3925,,Wargear
3926,8346,Core
3926,9894,Faction
3926,9896,Faction
3926,,Datasheet
3926,,Datasheet
3926,,Fortification (левая колонка)
3926,,Wargear
3927,8339,Core
3927,8334,Core
3927,9894,Faction
3927,9896,Faction
3927,,Datasheet
3928,9894,Faction
3928,9896,Faction
3928,,Datasheet
3929,9894,Faction
3929,9896,Faction
